d	0006	34	3	3	5	6	16	9	13	12	0.35294117647058826	7	6	0.17647058823529413	0
d	0007	156	6	0	16	16	22	16	159	18	0.11538461538461539	6	10	0.0641025641025641	0
d	0008	36	0	4	7	4	18	8	24	17	0.4722222222222222	5	6	0.16666666666666666	0
d	0009	51	6	2	9	6	18	11	37	16	0.3137254901960784	6	4	0.0784313725490196	0
d	0010	40	6	5	4	5	16	10	16	14	0.35	11	11	0.275	0
d	0011	36	3	6	5	4	14	10	15	14	0.3888888888888889	9	8	0.2222222222222222	0
d	0012	34	1	3	7	5	13	11	15	11	0.3235294117647059	5	5	0.14705882352941177	0
d	0013	38	1	3	9	5	19	9	23	22	0.5789473684210527	2	3	0.07894736842105263	0
d	0014	44	2	4	8	5	19	9	27	20	0.45454545454545453	8	6	0.13636363636363635	0
d	0015	53	3	4	11	8	20	12	21	19	0.3584905660377358	10	10	0.18867924528301888	0
d	0016	58	9	5	10	6	20	13	38	21	0.3620689655172414	6	3	0.05172413793103448	0
d	0017	48	3	4	8	8	19	12	16	17	0.3541666666666667	10	9	0.1875	0
d	0018	38	3	4	6	4	17	8	18	17	0.4473684210526316	8	7	0.18421052631578946	0
d	0019	44	0	5	9	7	15	12	19	15	0.3409090909090909	10	9	0.20454545454545456	0
d	0020	43	2	5	7	6	16	11	18	13	0.3023255813953488	11	10	0.23255813953488372	0
d	0021	56	3	6	9	7	20	14	24	18	0.32142857142857145	13	12	0.21428571428571427	0
d	0022	28	7	0	3	5	15	6	17	14	0.5	1	1	0.03571428571428571	0
d	0023	46	2	2	8	7	20	9	24	19	0.41304347826086957	8	8	0.17391304347826086	0
d	0024	28	2	4	4	4	11	9	10	8	0.2857142857142857	9	8	0.2857142857142857	0
d	0025	42	1	6	6	4	15	14	15	16	0.38095238095238093	15	13	0.30952380952380953	0
d	0026	47	6	9	7	4	18	14	19	18	0.3829787234042553	11	10	0.2127659574468085	0
d	0027	36	5	5	4	3	17	8	20	17	0.4722222222222222	9	8	0.2222222222222222	0
d	0028	42	4	5	4	5	20	11	19	17	0.40476190476190477	10	12	0.2857142857142857	0
d	0029	45	4	2	7	6	21	8	25	21	0.4666666666666667	6	6	0.13333333333333333	0
d	0030	37	3	6	6	4	14	10	18	12	0.32432432432432434	8	7	0.1891891891891892	0
d	0031	52	4	3	8	7	20	11	23	18	0.34615384615384615	10	8	0.15384615384615385	0
d	0032	41	1	5	8	5	21	10	25	19	0.4634146341463415	7	6	0.14634146341463414	0
d	0033	54	3	2	10	9	19	12	24	16	0.2962962962962963	9	6	0.1111111111111111	0
d	0034	52	4	4	7	7	20	11	24	20	0.38461538461538464	10	10	0.19230769230769232	0
d	0035	42	4	2	7	6	17	8	22	14	0.3333333333333333	4	4	0.09523809523809523	0
d	0036	31	2	3	4	4	15	7	16	11	0.3548387096774194	5	6	0.1935483870967742	0
d	0037	49	0	2	11	9	20	12	21	23	0.46938775510204084	6	4	0.08163265306122448	0
d	0038	47	1	0	9	8	17	12	20	15	0.3191489361702128	9	9	0.19148936170212766	0
d	0039	50	3	8	8	4	21	12	26	20	0.4	10	11	0.22	0
d	0040	35	4	2	5	7	11	9	13	8	0.22857142857142856	7	7	0.2	0
d	0041	44	2	3	8	5	16	11	26	16	0.36363636363636365	8	5	0.11363636363636363	0
d	0042	50	4	4	9	7	19	13	28	18	0.36	10	10	0.2	0
d	0043	34	0	2	7	6	12	9	12	10	0.29411764705882354	6	3	0.08823529411764706	0
d	0044	45	3	6	6	5	19	11	20	18	0.4	12	10	0.2222222222222222	0
d	0045	45	4	3	8	5	23	8	26	22	0.4888888888888889	2	4	0.08888888888888889	0
d	0046	37	5	4	4	4	19	8	21	19	0.5135135135135135	8	8	0.21621621621621623	0
d	0047	48	5	4	7	6	19	12	25	19	0.3958333333333333	9	9	0.1875	0
d	0048	35	5	3	6	4	16	7	27	14	0.4	3	3	0.08571428571428572	0
d	0049	60	2	5	10	9	21	15	27	17	0.2833333333333333	11	8	0.13333333333333333	0
d	0050	37	3	3	6	4	14	8	29	10	0.2702702702702703	6	4	0.10810810810810811	0
d	0051	48	9	3	8	7	19	10	29	22	0.4583333333333333	5	5	0.10416666666666667	0
d	0052	37	3	4	5	6	8	15	8	7	0.1891891891891892	17	16	0.43243243243243246	0
d	0053	48	7	5	5	6	21	11	25	19	0.3958333333333333	9	9	0.1875	0
d	0054	41	8	2	5	5	21	7	20	19	0.4634146341463415	4	3	0.07317073170731707	0
d	0055	57	8	3	8	7	19	12	38	18	0.3157894736842105	10	9	0.15789473684210525	0
d	0056	49	9	3	9	6	18	12	25	23	0.46938775510204084	6	6	0.12244897959183673	0
d	0057	40	1	2	8	6	17	10	18	14	0.35	8	6	0.15	0
d	0058	62	7	8	11	8	20	16	35	19	0.3064516129032258	11	9	0.14516129032258066	0
d	0059	71	9	1	10	10	19	11	63	14	0.19718309859154928	7	6	0.08450704225352113	0
d	0060	48	8	3	7	6	20	10	32	17	0.3541666666666667	6	6	0.125	0
d	0061	46	3	4	6	5	21	9	26	21	0.45652173913043476	8	8	0.17391304347826086	0
d	0062	42	5	3	6	5	17	9	26	17	0.40476190476190477	8	6	0.14285714285714285	0
d	0063	43	4	6	6	5	20	11	18	17	0.3953488372093023	9	10	0.23255813953488372	0
d	0064	34	0	5	7	3	16	10	18	11	0.3235294117647059	7	7	0.20588235294117646	0
d	0065	69	0	1	14	12	22	14	40	24	0.34782608695652173	7	6	0.08695652173913043	0
d	0066	39	4	5	5	4	16	9	18	17	0.4358974358974359	11	10	0.2564102564102564	0
d	0067	46	2	3	7	6	21	20	23	18	0.391304347826087	9	6	0.13043478260869565	0
d	0068	50	0	5	10	7	16	12	25	19	0.38	12	11	0.22	0
d	0069	37	7	4	3	4	17	9	16	16	0.43243243243243246	9	7	0.1891891891891892	0
d	0070	32	5	5	3	3	14	10	14	12	0.375	9	7	0.21875	0
d	0071	42	5	8	6	2	21	11	22	19	0.4523809523809524	9	10	0.23809523809523808	0
d	0072	52	10	3	9	6	19	12	28	24	0.46153846153846156	6	7	0.1346153846153846	0
d	0073	42	3	2	7	7	17	9	20	16	0.38095238095238093	3	3	0.07142857142857142	0
d	0074	61	0	4	12	7	19	14	36	23	0.3770491803278688	11	10	0.16393442622950818	0
d	0075	28	7	4	4	3	13	7	15	11	0.39285714285714285	1	2	0.07142857142857142	0
d	0076	37	7	4	4	5	18	9	19	17	0.4594594594594595	6	6	0.16216216216216217	0
d	0077	40	7	3	4	4	20	7	25	22	0.55	7	7	0.175	0
d	0078	50	3	3	9	7	18	10	22	17	0.34	8	7	0.14	0
d	0079	63	6	7	11	5	19	12	55	20	0.31746031746031744	10	9	0.14285714285714285	0
d	0080	55	5	5	9	9	22	14	23	18	0.32727272727272727	11	12	0.21818181818181817	0
d	0081	30	0	4	6	4	12	9	16	10	0.3333333333333333	6	6	0.2	0
d	0082	46	4	10	5	3	19	13	23	16	0.34782608695652173	15	12	0.2608695652173913	0
d	0083	57	9	5	8	6	18	12	40	16	0.2807017543859649	12	10	0.17543859649122806	0
d	0084	40	1	5	9	4	20	9	27	20	0.5	4	2	0.05	0
d	0085	41	8	7	4	4	18	12	19	16	0.3902439024390244	8	5	0.12195121951219512	0
d	0086	51	0	1	10	9	19	10	28	21	0.4117647058823529	7	6	0.11764705882352941	0
d	0087	46	9	4	7	5	18	10	34	18	0.391304347826087	6	5	0.10869565217391304	0
d	0088	52	2	7	9	6	18	15	21	17	0.3269230769230769	12	11	0.21153846153846154	0
d	0089	45	2	7	8	4	17	11	27	13	0.28888888888888886	10	10	0.2222222222222222	0
d	0090	47	2	4	9	6	20	10	26	15	0.3191489361702128	7	6	0.1276595744680851	0
d	0091	43	8	3	7	5	15	9	29	15	0.3488372093023256	6	4	0.09302325581395349	0
d	0092	38	3	3	8	5	16	8	21	16	0.42105263157894735	3	3	0.07894736842105263	0
d	0093	50	6	3	8	8	21	12	29	23	0.46	7	8	0.16	0
d	0094	39	5	2	5	5	16	10	19	15	0.38461538461538464	6	6	0.15384615384615385	0
d	0095	43	4	1	6	7	21	8	20	20	0.46511627906976744	6	4	0.09302325581395349	0
d	0096	56	2	5	10	7	21	12	29	19	0.3392857142857143	11	10	0.17857142857142858	0
d	0097	39	2	3	7	6	15	10	18	11	0.28205128205128205	7	6	0.15384615384615385	0
d	0098	54	5	1	9	10	19	11	29	17	0.3148148148148148	7	7	0.12962962962962962	0
d	0099	48	5	7	5	5	22	12	27	20	0.4166666666666667	13	11	0.22916666666666666	0
e	0000	45	8	1	8	10	17	12	9	11	0.24444444444444444	10	8	0.17777777777777778	0
e	0001	59	8	2	9	13	17	15	15	16	0.2711864406779661	15	16	0.2711864406779661	0
e	0002	70	5	0	10	15	18	15	11	12	0.17142857142857143	25	25	0.35714285714285715	0
e	0003	35	5	0	5	9	11	12	7	6	0.17142857142857143	15	16	0.45714285714285713	0
e	0004	38	4	0	7	9	14	9	8	7	0.18421052631578946	8	7	0.18421052631578946	0
e	0005	55	5	0	8	15	18	15	9	10	0.18181818181818182	23	22	0.4	0
e	0006	47	3	0	8	11	12	11	4	5	0.10638297872340426	17	15	0.3191489361702128	0
e	0007	57	3	0	8	14	13	14	7	8	0.14035087719298245	26	24	0.42105263157894735	0
e	0008	42	4	0	6	11	13	11	6	8	0.19047619047619047	19	17	0.40476190476190477	0
e	0009	51	6	1	5	14	17	15	10	11	0.21568627450980393	24	25	0.49019607843137253	0
e	0010	199	0	0	20	15	20	15	180	15	0.07537688442211055	22	21	0.10552763819095477	0
e	0011	66	5	0	8	17	15	17	8	10	0.15151515151515152	31	31	0.4696969696969697	0
e	0012	44	3	0	6	10	13	10	9	10	0.22727272727272727	18	17	0.38636363636363635	0
e	0013	43	5	5	9	8	15	14	11	8	0.18604651162790697	13	12	0.27906976744186046	0
e	0014	56	4	1	7	16	16	17	10	10	0.17857142857142858	29	29	0.5178571428571429	0
e	0015	51	3	1	8	14	15	15	7	7	0.13725490196078433	23	22	0.43137254901960786	0
e	0016	37	2	0	5	10	10	10	5	6	0.16216216216216217	17	18	0.4864864864864865	0
e	0017	52	4	0	9	12	14	12	10	8	0.15384615384615385	18	18	0.34615384615384615	0
e	0018	22	3	1	3	5	9	7	7	6	0.2727272727272727	8	9	0.4090909090909091	0
e	0019	48	2	0	7	11	13	11	7	8	0.16666666666666666	20	19	0.3958333333333333	0
e	0020	48	1	1	6	12	11	13	9	6	0.125	24	22	0.4583333333333333	0
e	0021	50	4	1	7	12	13	15	11	6	0.12	21	22	0.44	0
e	0022	68	5	0	11	17	18	17	5	7	0.10294117647058823	28	28	0.4117647058823529	0
e	0023	59	3	2	11	12	18	15	14	11	0.1864406779661017	16	17	0.288135593220339	0
e	0024	47	3	1	7	11	12	12	5	5	0.10638297872340426	20	17	0.3617021276595745	0
e	0025	76	4	0	13	16	19	16	14	15	0.19736842105263158	27	26	0.34210526315789475	0
e	0026	50	6	0	7	10	16	10	13	14	0.28	16	15	0.3	0
e	0027	27	3	0	3	8	9	8	4	5	0.18518518518518517	14	13	0.48148148148148145	0
e	0028	49	4	3	8	12	14	18	7	7	0.14285714285714285	23	23	0.46938775510204084	0
e	0029	41	4	0	6	10	11	10	5	6	0.14634146341463414	17	16	0.3902439024390244	0
e	0030	36	1	5	3	4	18	14	13	13	0.3611111111111111	14	14	0.3888888888888889	0
e	0031	42	2	0	5	14	10	14	3	4	0.09523809523809523	29	26	0.6190476190476191	0
e	0032	50	7	0	7	10	17	10	12	14	0.28	15	15	0.3	0
e	0033	58	4	0	7	15	16	15	13	12	0.20689655172413793	27	26	0.4482758620689655	0
e	0034	29	3	1	6	8	9	9	4	3	0.10344827586206896	11	10	0.3448275862068966	0
e	0035	49	3	0	8	13	12	14	6	6	0.12244897959183673	19	19	0.3877551020408163	0
e	0036	44	5	0	6	9	14	10	13	5	0.11363636363636363	11	11	0.25	0
e	0037	39	2	2	7	9	14	12	9	9	0.23076923076923078	14	15	0.38461538461538464	0
e	0038	58	5	0	7	16	16	16	7	8	0.13793103448275862	28	27	0.46551724137931033	0
e	0039	58	8	0	7	17	20	17	8	10	0.1724137931034483	24	26	0.4482758620689655	0
e	0040	57	4	1	9	16	15	17	7	6	0.10526315789473684	28	31	0.543859649122807	0
e	0041	54	6	0	8	11	16	13	8	11	0.2037037037037037	18	19	0.35185185185185186	0
e	0042	37	3	0	8	8	13	8	10	10	0.2702702702702703	9	8	0.21621621621621623	0
e	0043	61	8	0	9	16	20	16	12	14	0.22950819672131148	27	27	0.4426229508196721	0
e	0044	107	0	0	16	15	16	16	91	10	0.09345794392523364	22	25	0.2336448598130841	0
e	0045	54	2	0	9	14	12	14	3	5	0.09259259259259259	24	24	0.4444444444444444	0
e	0046	54	1	0	11	14	14	14	2	5	0.09259259259259259	22	23	0.42592592592592593	0
e	0047	51	4	0	8	13	20	15	14	13	0.2549019607843137	19	20	0.39215686274509803	0
e	0048	53	2	1	8	14	16	15	7	8	0.1509433962264151	26	25	0.4716981132075472	0
e	0049	75	3	0	9	20	14	20	6	5	0.06666666666666667	42	41	0.5466666666666666	0
e	0050	44	2	0	7	11	11	12	7	6	0.13636363636363635	22	21	0.4772727272727273	0
e	0051	59	3	0	10	14	17	14	9	11	0.1864406779661017	21	21	0.3559322033898305	0
e	0052	60	6	1	9	12	19	16	11	11	0.18333333333333332	21	19	0.31666666666666665	0
e	0053	51	3	0	8	12	15	12	8	8	0.1568627450980392	20	20	0.39215686274509803	0
e	0054	68	5	0	10	14	18	14	16	17	0.25	26	25	0.36764705882352944	0
e	0055	72	5	0	10	17	19	17	10	13	0.18055555555555555	27	26	0.3611111111111111	0
e	0056	46	4	0	7	13	15	13	6	7	0.15217391304347827	21	20	0.43478260869565216	0
e	0057	25	0	0	6	6	9	6	4	5	0.2	7	8	0.32	0
e	0058	56	6	0	6	15	17	15	10	13	0.23214285714285715	28	29	0.5178571428571429	0
e	0059	52	2	0	8	14	16	14	7	10	0.19230769230769232	24	25	0.4807692307692308	0
e	0060	27	3	0	5	6	9	8	5	8	0.2962962962962963	9	10	0.37037037037037035	0
e	0061	39	7	0	4	11	14	11	9	8	0.20512820512820512	16	15	0.38461538461538464	0
e	0062	31	3	0	4	9	10	10	4	5	0.16129032258064516	14	15	0.4838709677419355	0
e	0063	51	5	2	6	13	17	15	9	10	0.19607843137254902	22	23	0.45098039215686275	0
e	0064	45	4	0	6	13	13	13	7	7	0.15555555555555556	24	24	0.5333333333333333	0
e	0065	47	0	0	7	13	10	13	6	5	0.10638297872340426	25	26	0.5531914893617021	0
e	0066	36	3	0	5	10	13	10	7	7	0.19444444444444445	17	17	0.4722222222222222	0
e	0067	21	2	0	4	6	7	6	2	3	0.14285714285714285	9	8	0.38095238095238093	0
e	0068	37	5	0	5	9	14	9	10	9	0.24324324324324326	11	9	0.24324324324324326	0
e	0069	46	3	1	7	12	13	13	5	6	0.13043478260869565	23	20	0.43478260869565216	0
e	0070	45	3	0	6	12	13	13	4	6	0.13333333333333333	22	18	0.4	0
e	0071	35	2	0	7	7	12	7	11	10	0.2857142857142857	11	10	0.2857142857142857	0
e	0072	53	6	0	6	14	18	14	9	11	0.20754716981132076	21	23	0.4339622641509434	0
e	0073	42	3	1	6	11	12	12	7	5	0.11904761904761904	19	19	0.4523809523809524	0
e	0074	73	6	0	10	16	20	16	18	18	0.2465753424657534	30	30	0.410958904109589	0
e	0075	50	3	1	9	15	17	16	8	6	0.12	23	23	0.46	0
e	0076	49	4	0	4	14	13	15	6	8	0.16326530612244897	29	29	0.5918367346938775	0
e	0077	52	3	0	8	12	13	12	8	9	0.17307692307692307	22	21	0.40384615384615385	0
e	0078	39	4	1	6	10	13	11	9	7	0.1794871794871795	17	17	0.4358974358974359	0
e	0079	42	3	4	6	9	14	14	5	7	0.16666666666666666	20	20	0.47619047619047616	0
e	0080	55	4	1	8	14	14	15	5	6	0.10909090909090909	24	25	0.45454545454545453	0
e	0081	29	1	0	6	8	8	8	3	5	0.1724137931034483	13	13	0.4482758620689655	0
e	0082	37	4	0	5	9	13	10	7	7	0.1891891891891892	14	14	0.3783783783783784	0
e	0083	66	7	1	10	14	18	17	16	11	0.16666666666666666	25	25	0.3787878787878788	0
e	0084	49	3	0	8	13	13	13	8	9	0.1836734693877551	21	20	0.40816326530612246	0
e	0085	47	2	0	7	11	12	11	6	8	0.1702127659574468	20	20	0.425531914893617	0
e	0086	36	4	1	5	9	13	10	7	9	0.25	15	13	0.3611111111111111	0
e	0087	65	4	0	9	15	17	15	8	10	0.15384615384615385	25	25	0.38461538461538464	0
e	0088	63	4	1	12	13	16	14	13	9	0.14285714285714285	18	18	0.2857142857142857	0
e	0089	61	4	0	9	14	15	16	8	8	0.13114754098360656	24	24	0.39344262295081966	0
e	0090	30	4	0	5	8	12	10	4	4	0.13333333333333333	12	12	0.4	0
e	0091	48	3	0	6	13	12	13	5	7	0.14583333333333334	23	23	0.4791666666666667	0
e	0092	43	4	1	8	7	16	8	11	15	0.3488372093023256	10	10	0.23255813953488372	0
e	0093	35	2	0	6	11	11	11	6	6	0.17142857142857143	17	17	0.4857142857142857	0
e	0094	42	3	1	7	11	12	12	9	8	0.19047619047619047	18	15	0.35714285714285715	0
e	0095	60	4	1	7	16	15	17	12	12	0.2	35	33	0.55	0
e	0096	36	2	1	6	9	10	10	4	3	0.08333333333333333	14	13	0.3611111111111111	0
e	0097	44	1	0	9	11	11	11	5	4	0.09090909090909091	15	15	0.3409090909090909	0
e	0098	50	4	0	6	13	14	13	10	11	0.22	26	23	0.46	0
e	0099	29	3	0	6	7	10	7	6	7	0.2413793103448276	9	8	0.27586206896551724	0
f	0000	40	0	4	3	4	19	15	14	15	0.375	15	16	0.4	0
f	0001	24	3	0	2	4	13	9	7	7	0.2916666666666667	5	6	0.25	0
f	0002	36	5	2	3	3	20	9	20	20	0.5555555555555556	4	6	0.16666666666666666	0
f	0003	41	4	6	4	2	18	13	16	14	0.34146341463414637	12	12	0.2926829268292683	0
f	0004	31	2	3	3	3	15	9	12	12	0.3870967741935484	8	9	0.2903225806451613	0
f	0005	31	3	2	3	3	17	12	13	14	0.45161290322580644	8	7	0.22580645161290322	0
f	0006	33	2	5	2	2	18	10	13	15	0.45454545454545453	10	10	0.30303030303030304	0
f	0007	35	2	5	3	4	20	10	13	15	0.42857142857142855	9	11	0.3142857142857143	0
f	0008	26	3	3	1	4	16	9	9	10	0.38461538461538464	5	6	0.23076923076923078	0
f	0009	38	4	2	3	3	19	11	19	19	0.5	9	11	0.2894736842105263	0
f	0010	31	4	1	3	5	16	9	14	12	0.3870967741935484	5	5	0.16129032258064516	0
f	0011	35	3	5	3	1	19	15	14	14	0.4	10	10	0.2857142857142857	0
f	0012	37	3	2	3	5	21	11	17	16	0.43243243243243246	9	8	0.21621621621621623	0
f	0013	33	7	2	2	5	16	10	12	7	0.21212121212121213	7	7	0.21212121212121213	0
f	0014	32	0	4	3	2	18	10	13	14	0.4375	10	11	0.34375	0
f	0015	30	0	5	2	1	16	12	11	11	0.36666666666666664	12	12	0.4	0
f	0016	43	2	2	4	7	19	15	17	12	0.27906976744186046	13	14	0.32558139534883723	0
f	0017	40	3	5	5	5	19	12	15	18	0.45	10	11	0.275	0
f	0018	41	1	7	4	4	19	14	13	16	0.3902439024390244	14	15	0.36585365853658536	0
f	0019	35	7	0	3	7	21	7	20	18	0.5142857142857142	3	3	0.08571428571428572	0
f	0020	25	0	3	3	3	14	12	4	6	0.24	9	9	0.36	0
f	0021	34	2	3	4	4	15	12	14	9	0.2647058823529412	10	11	0.3235294117647059	0
f	0022	27	2	1	3	3	13	11	8	9	0.3333333333333333	6	7	0.25925925925925924	0
f	0023	37	0	6	4	3	17	12	17	12	0.32432432432432434	11	15	0.40540540540540543	0
f	0024	37	1	5	4	3	23	8	18	20	0.5405405405405406	4	6	0.16216216216216217	0
f	0025	20	2	1	2	3	13	8	6	6	0.3	2	2	0.1	0
f	0026	33	6	1	3	5	15	10	16	8	0.24242424242424243	8	5	0.15151515151515152	0
f	0027	42	4	10	6	5	16	16	11	10	0.23809523809523808	13	14	0.3333333333333333	0
f	0028	41	4	6	4	4	21	10	19	21	0.5121951219512195	8	10	0.24390243902439024	0
f	0029	38	5	0	5	7	21	9	14	17	0.4473684210526316	5	6	0.15789473684210525	0
f	0030	26	0	2	2	2	18	7	13	14	0.5384615384615384	5	6	0.23076923076923078	0
f	0031	30	1	2	4	3	17	9	14	14	0.4666666666666667	4	6	0.2	0
f	0032	33	3	3	1	2	22	9	18	18	0.5454545454545454	6	6	0.18181818181818182	0
f	0033	45	5	6	4	6	19	13	9	10	0.2222222222222222	16	17	0.37777777777777777	0
f	0034	97	12	0	11	17	23	17	86	11	0.1134020618556701	19	17	0.17525773195876287	0
f	0035	29	1	1	3	3	10	17	7	8	0.27586206896551724	11	12	0.41379310344827586	0
f	0036	34	2	2	2	4	20	11	13	14	0.4117647058823529	9	10	0.29411764705882354	0
f	0037	44	0	4	6	4	21	17	15	15	0.3409090909090909	12	12	0.2727272727272727	0
f	0038	36	5	2	3	5	21	9	18	17	0.4722222222222222	6	7	0.19444444444444445	0
f	0039	24	2	1	1	4	16	7	11	10	0.4166666666666667	4	5	0.20833333333333334	0
f	0040	34	2	3	3	4	17	11	12	13	0.38235294117647056	9	10	0.29411764705882354	0
f	0041	38	1	7	3	2	19	15	13	14	0.3684210526315789	14	15	0.39473684210526316	0
f	0042	37	2	5	5	3	19	11	13	13	0.35135135135135137	8	10	0.2702702702702703	0
f	0043	32	2	5	2	2	17	12	13	13	0.40625	11	11	0.34375	0
f	0044	36	1	6	5	2	21	13	14	14	0.3888888888888889	9	9	0.25	0
f	0045	33	0	4	4	2	18	11	13	14	0.42424242424242425	7	8	0.24242424242424243	0
f	0046	37	2	3	4	5	19	10	14	15	0.40540540540540543	6	7	0.1891891891891892	0
f	0047	32	1	6	2	2	16	10	10	14	0.4375	14	14	0.4375	0
f	0048	39	2	6	4	2	21	16	14	14	0.358974358974359	12	12	0.3076923076923077	0
f	0049	36	0	4	5	4	21	8	16	18	0.5	5	7	0.19444444444444445	0
f	0050	39	0	7	3	1	18	15	14	15	0.38461538461538464	16	17	0.4358974358974359	0
f	0051	25	2	4	2	2	15	10	9	9	0.36	6	6	0.24	0
f	0052	37	4	3	3	3	21	12	18	18	0.4864864864864865	8	8	0.21621621621621623	0
f	0053	34	1	2	2	3	24	9	19	19	0.5588235294117647	5	7	0.20588235294117646	0
f	0054	29	3	2	3	4	15	9	12	10	0.3448275862068966	6	6	0.20689655172413793	0
f	0055	38	1	4	3	4	18	13	13	13	0.34210526315789475	13	15	0.39473684210526316	0
f	0056	47	1	7	4	5	23	18	15	14	0.2978723404255319	18	19	0.40425531914893614	0
f	0057	35	2	3	4	4	19	11	15	15	0.42857142857142855	6	8	0.22857142857142856	0
f	0058	40	4	1	4	5	20	13	17	17	0.425	7	9	0.225	0
f	0059	26	0	3	3	2	13	10	8	9	0.34615384615384615	7	8	0.3076923076923077	0
f	0060	35	2	4	3	3	20	11	15	15	0.42857142857142855	7	9	0.2571428571428571	0
f	0061	39	5	4	4	4	18	11	13	10	0.2564102564102564	11	9	0.23076923076923078	0
f	0062	26	2	2	2	3	16	9	11	12	0.46153846153846156	5	6	0.23076923076923078	0
f	0063	30	0	6	2	1	13	15	7	7	0.23333333333333334	15	15	0.5	0
f	0064	41	3	4	3	4	21	15	16	15	0.36585365853658536	12	11	0.2682926829268293	0
f	0065	30	3	4	2	3	17	10	11	10	0.3333333333333333	8	6	0.2	0
f	0066	36	3	3	3	5	19	10	15	15	0.4166666666666667	8	10	0.2777777777777778	0
f	0067	47	4	4	7	5	20	16	18	18	0.3829787234042553	11	9	0.19148936170212766	0
f	0068	41	2	7	4	4	20	12	13	16	0.3902439024390244	12	13	0.3170731707317073	0
f	0069	39	3	7	3	4	20	11	15	16	0.41025641025641024	9	12	0.3076923076923077	0
f	0070	28	0	3	2	2	18	10	12	12	0.42857142857142855	8	8	0.2857142857142857	0
f	0071	31	2	3	2	2	18	10	12	13	0.41935483870967744	10	9	0.2903225806451613	0
f	0072	41	3	7	5	4	19	12	13	15	0.36585365853658536	12	12	0.2926829268292683	0
f	0073	31	2	4	4	4	16	10	10	10	0.3225806451612903	5	7	0.22580645161290322	0
f	0074	38	2	7	2	2	20	12	18	16	0.42105263157894735	13	15	0.39473684210526316	0
f	0075	34	1	3	3	3	17	11	14	14	0.4117647058823529	10	12	0.35294117647058826	0
f	0076	47	2	4	6	7	23	12	18	20	0.425531914893617	9	11	0.23404255319148937	0
f	0077	35	4	5	4	4	15	11	10	7	0.2	9	10	0.2857142857142857	0
f	0078	31	2	1	3	3	18	11	11	12	0.3870967741935484	10	9	0.2903225806451613	0
f	0079	33	2	2	2	3	21	12	12	14	0.42424242424242425	8	8	0.24242424242424243	0
f	0080	27	1	1	5	5	14	9	9	11	0.4074074074074074	4	6	0.2222222222222222	0
f	0081	35	3	4	3	2	20	11	18	19	0.5428571428571428	8	9	0.2571428571428571	0
f	0082	38	3	4	4	5	19	10	16	18	0.47368421052631576	7	9	0.23684210526315788	0
f	0083	31	3	1	1	5	17	12	9	10	0.3225806451612903	9	10	0.3225806451612903	0
f	0084	38	2	4	4	4	17	14	13	10	0.2631578947368421	14	13	0.34210526315789475	0
f	0085	35	1	5	4	4	19	11	12	14	0.4	9	11	0.3142857142857143	0
f	0086	38	2	3	4	5	18	10	15	13	0.34210526315789475	9	6	0.15789473684210525	0
f	0087	32	2	0	2	5	19	9	15	14	0.4375	7	7	0.21875	0
f	0088	23	0	3	2	2	12	9	7	8	0.34782608695652173	8	9	0.391304347826087	0
f	0089	68	15	6	7	6	22	12	71	15	0.22058823529411764	9	9	0.1323529411764706	0
f	0090	31	2	3	2	3	17	10	11	12	0.3870967741935484	9	10	0.3225806451612903	0
f	0091	35	0	5	5	2	19	12	15	14	0.4	7	8	0.22857142857142856	0
f	0092	37	0	4	5	3	20	12	14	15	0.40540540540540543	6	7	0.1891891891891892	0
f	0093	41	2	4	5	5	19	13	15	15	0.36585365853658536	8	10	0.24390243902439024	0
f	0094	41	5	4	4	5	20	11	10	11	0.2682926829268293	12	11	0.2682926829268293	0
f	0095	40	0	4	4	3	20	16	16	15	0.375	14	15	0.375	0
f	0096	34	2	3	3	3	17	13	11	12	0.35294117647058826	11	12	0.35294117647058826	0
f	0097	36	3	3	3	4	22	10	17	15	0.4166666666666667	4	6	0.16666666666666666	0
f	0098	37	3	2	4	5	17	11	15	15	0.40540540540540543	8	10	0.2702702702702703	0
f	0099	32	1	3	4	3	18	10	13	14	0.4375	6	7	0.21875	0
g	0000	47	4	0	8	8	18	8	22	16	0.3404255319148936	10	9	0.19148936170212766	0
g	0001	51	3	0	8	10	16	10	18	15	0.29411764705882354	16	13	0.2549019607843137	0
g	0002	58	5	0	12	9	21	9	23	21	0.3620689655172414	9	10	0.1724137931034483	0
g	0003	41	0	1	10	7	13	10	18	8	0.1951219512195122	5	8	0.1951219512195122	0
g	0004	72	6	1	10	14	21	15	17	14	0.19444444444444445	23	22	0.3055555555555556	0
g	0005	63	9	1	9	14	22	15	19	19	0.30158730158730157	19	21	0.3333333333333333	0
g	0006	54	5	1	9	11	16	12	18	13	0.24074074074074073	15	13	0.24074074074074073	0
g	0007	52	6	2	6	10	19	13	14	8	0.15384615384615385	16	16	0.3076923076923077	0
g	0008	59	6	2	11	10	19	12	22	17	0.288135593220339	11	8	0.13559322033898305	0
g	0009	52	6	0	8	9	18	9	21	13	0.25	12	10	0.19230769230769232	0
g	0010	51	1	0	11	9	17	9	22	16	0.3137254901960784	12	11	0.21568627450980393	0
g	0011	44	4	0	9	8	17	9	16	15	0.3409090909090909	10	11	0.25	0
g	0012	41	4	0	7	7	15	7	15	14	0.34146341463414637	10	9	0.21951219512195122	0
